Unnamed: 0,Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
182,Calça Leg Lisa Cós Alto Suplex,4.6,262.0,5.0,valen modas,tecido suplex,Feminino,não definido,"Amei a calça, ficou perfeita. O cos e super alto. Super recomendo.",Eu achei um pouco transparente.,"Calça maravilhosa , nada de transparência. Tecido fantástico amei.",+1000,30.4,0.8518518518518517,0.0287571617452622,0.0,0.033286722826643,795,162,1,1000.0,0.0004547521600727,0.0009095043201455
197,Kit 4 Cuecas Boxer Puma Masculina Box Sem Costura Original,4.8,301.0,19.0,puma,poliamida,Masculino,outono/inverno,Excelente qualidade.,"Fiquei com medo de não ser original, mas tudo certo , igual as que compro na loja do shopping.",Produto excelente tecido de otica qualidade e confortável.,+1000,160.89,0.925925925925926,0.0330542089026002,0.2295081967213114,0.2558064186078237,636,116,3,1000.0,0.001819008640291,0.0195543428831286
201,Kit 10 Calcinhas Conforto Tanga Promoção Moda Íntima.,4.1,35.0,20.0,mallbeck-calcinha confortavel - calcinha tanga-,microfibra,Feminino,não definido,Perfeitas para o dia a dia.,Produto de qualidade gostei.,Achei muito boa.,+100,44.9,0.6666666666666666,0.003746143675628,0.2459016393442623,0.0580130282050407,476,101,1,100.0,0.0013642564802182,0.0300136425648021
203,Calça Legging Feminina Preta Grossa Dia A Dia Valor De Ataca,4.4,2363.0,6.0,moda llevo,tecido suplex,Feminino,não definido,"Perfeito, vi algumas pessoas reclamando de tamanho, infelizmente não leu toda a descrição, eu sou homem e presentei minha esposa com 3 peças diferentes, as 3 peças ficaram perfeitas, para eu acertar só tive que ler e uma das calças linda demais eu usei base na modelo deles e calculei que pra minha esposa com 1,70 altura e 70cm de cintura o tamanho seria (m) e ela usa p, pessoal, produtos bons precisam ler antes de comprar errado e culpar a marca, não sejam preguiçosos e quando precisei perguntei e fui respondido que fiz a compra certa só pra garantir.","Ameii. Cós alto, tecido suplex perfeitto, não é fina e nem tão grossa. Modela as curvas do corpo, principalmente pernas e bum bum. Fica bem coladinha mais não fica transparente. Uso tam. 42 e comprei a g ficou perfeita. Ñ usei ainda só provei e já gostei. Pra aquelas q ñ gostam muito de mostrar as curvas eu ñ recomendo pq ele fica coladinha no corpo. Mas né, leggin é assim mesmo e colodinha nas pernas. Eu confesso q amo esse tecido. Não aperta e nem marca. Ficou perfeita. Ameiii super ameii o cós alto. #recomendo.","Ficou transparente, comprei m e segui as medidas, mas mesmo assim ficou aparecendo a calcinha.",+50mil,35.83,0.777777777777778,0.2602468047598061,0.0163934426229508,0.042546297875243,528,162,1,50000.0,0.0009095043201455,0.0009095043201455
204,Kit 2 Calça Legging Flanelada Forrada Peluciada Inverno,4.0,258.0,10.0,genérica,poliéster,Feminino,não definido,A preta ficou um pouco pequeno mas gostei ing e a cinza eu amei.,A calça ficou perfeita. Amei e já quero de outras cores.,Não estica muito devido o tecido de dentro.,+1000,46.29,0.6296296296296297,0.0283164389598942,0.0819672131147541,0.0603833429964871,327,122,1,1000.0,0.0095497953615279,0.1173260572987721
218,Kit 4 Cuecas Boxer Lupo Em Algodão Masculina Cotton Original,4.6,2382.0,22.0,lupo,algodão,Masculino,primavera/verão,"Muito bom , eu sempre gostei de usar cueca com folga mas resolvi seguir as orientações das medidas na tabela e ficou ótimo. Peguei a m (normalmente pego um tamanho acima) mas ficou muito bom, perfeito. Se tivesse arriscado no tamanho g teria ficado muito largo. Tenho 1. 75 altura e 76kg.",As cuecas são de péssima qualidade as mais falsas que existe. Eu uso cuecas lupo há muito tempo não gostei porque é anunciado como original. Estou só o ódio.,"Eu tenho 1,80 e peso 80 kg, a g ficou perfeita.",+10mil,89.9,0.8518518518518517,0.2623402379903041,0.2786885245901639,0.1347498380000682,463,25,7,10000.0,0.0422919508867667,0.176443838108231
224,Calça Masculina Térmica Roupa De Frio Segunda Pele Legging.,4.5,204.0,29.0,importchin,poliéster,Masculino,outono/inverno,"Primeira vez q usei o produto já desfiou embaixo,e outra pedi tamanho 42 eles mandaram peça tamanho único,se manda tamanho único pq tem a opção de escolher q medida da gente não entendi.","Muiito top a calça , pode comprar , tenho 1,78 e meu peso 78kg , peguei a m , ficou certinho.","Atendeu as expectativas, porém para frio mais intenso abaixo de -10 graus não recomendo, mas para uma viagem de turismo em cidade fria é excelente.",+1000,56.09,0.8148148148148148,0.0223666813574261,0.3934426229508196,0.0770949149074042,368,122,3,1000.0,0.0013642564802182,0.1173260572987721
226,Short Jeans Feminino Cintura Alta Com Lycra Barra Desfiada,4.4,237.0,6.0,stillger,algodão,Feminino,primavera/verão,"O short é bom, so que seu tamanho é diferente só que promete.",Perfeito!.,Veste surpe bem.,+1000,44.29,0.777777777777778,0.0260026443367122,0.0163934426229508,0.0569728181167081,736,25,7,1000.0,0.0327421555252387,0.176443838108231
229,Kit 3 Cuecas Lupo Slip Masculina Algodão Promoção Original,4.6,257.0,24.0,lupo,algodão,Masculino,outono/inverno,"Extremamente excelente, valeu a pena, comprei 3 na primeira vez e vi que era de um material confortavel e bom, nao resistir e comprei mais 12, nao encolheu nao desbotou quando lavei e ja tem 3 meses de uso, vale a pena comprem sem medo.","Cueca lupo é sempre muito boa. Confortável e durável. Apenas tome cuidado com o tamanho. Quem não gosta de roupas bem justas, é bom comprar tamanho maior.","Perfeitas como sempre, meu marido só usas essas, adora são excelentes em qualidade e conforto.",+1000,78.89,0.8518518518518517,0.0282062582635522,0.3114754098360656,0.1159748985368848,463,25,3,1000.0,0.0422919508867667,0.176443838108231
235,Shorts Masculino Design 4 Move adidas,4.7,19.0,30.0,adidas,poliéster,Masculino,primavera/verão,O short é menor que outros p que já comprei e não possui forro interno.,Bom.,Bem melhor do que eu imaginei. E é original de verdade 🙀.,+100,199.99,0.888888888888889,0.001983252534156,0.4098360655737705,0.3224821800075031,13,122,7,100.0,0.0109140518417462,0.1173260572987721
237,Kit 2 Cuecas Boxer Lupo Microfibra Box Sem Costura Original,4.8,742.0,19.0,lupo,poliamida,Masculino,primavera/verão,"Eu cometi um erro por ignorância. Uso há muito tempo as cuecas boxer da lupo. Na verdade sempre usei a de algodão. Não prestei atenção na hora da compra e comprei de ""microfibra"". Não gostei da textura. Vou comprar a de algodão e tem uma outra que me parece ""modal"". Como dica aos próximos compradores, atentem para esse detalhe.","Ficou um pouco grande , mas marca lupo não tem o falar o nome já diz é um produto lupo não existe comparação. Já cansei de comprar e outras marcas e sempre na perna ficava muito apertado. As vezes nem cinto que estou de cueca de tão a vontade que a gente fica.","Produto perfeito, porém uso 42 / 44, peguei m e ficou um pouco apertado.",+10mil,61.99,0.925925925925926,0.0816438959894226,0.2295081967213114,0.0871559633027523,463,116,7,10000.0,0.0422919508867667,0.0195543428831286
241,Roupa Naruto Akatsuki Cosplay Itachi Postagem 24h Promoção,4.7,139.0,21.0,genérica,poliéster,Sem gênero,outono/inverno,"O tamanho é ótimo, porém, o pano não é de boa qualidade com 2 dias de uso deu problema no zíper e o tecido está abrindo, soltando as linhas e formando im branquinho.","O produto é lindo, e fiel ao anime, porém, a manga é longa demais, eu entendo que no anime também é, mas a manga é exageradamente ruim, até pra eu tirar foto foi difícil, e o tecido é fino, então não recomendo que use para brincar, apenas nuna festa fantasia, tirar fotos, nada que exija muito da roupa.","O zíper poderia ser de melhor qualidade. Necessito trocar o zíper, mas não vou devolver. O restante é bom.",+1000,75.03,0.888888888888889,0.0152049360951961,0.2622950819672131,0.1093925855189113,327,122,3,1000.0,0.0095497953615279,0.1173260572987721
243,3 Conjuntos Fitness Feminino Top + Short Roupas Academia A11,4.4,286.0,19.0,akorio,poliéster,Feminino,primavera/verão,"Gostei muito dos conjuntos, tenho 1. 60 de altura/ 59k e comprei o tamanho m e serviu bem.
Levei na maquina e estao perfeito, também comprei os com bojo e tem a mesma qualidade, mas os bojo são bem pequenos.","Confortável, gostei muito, farei novas compras. Tenho 1,64cm de altura, 68kg, comprei tamanho g e ficou ótimo, veio 1 conj preto e 2 estampados, usei o preto. O tecido é ideal pelo valor do conjunto, não é grosso o tecido, mas também não é aquele tecido fininho. Eu gostei. Renata.","Sugiro que comprem um numero acima, fiz isso e ficou bem confortavel, acredito que comprando o numero que usam ele ficará transparente. Eu uso 42 e comprei 44.",+1000,129.21,0.777777777777778,0.0314014984574702,0.2295081967213114,0.2017837045121244,21,122,7,1000.0,0.0045475216007276,0.1173260572987721
245,Kit 9 Cuecas Lupo Slip Masculino Algodão Atacado Original,4.4,165.0,26.0,lupo,algodão,Masculino,outono/inverno,São perfeitas super confortável melhor do que eu imaginava não ficou apertado e nem grande recomendo sempre e o melhor de todos é o conforto sem igual 👏👏👏👏👏.,"Já tinha comprado e como meu marido aprovou, comprei novamente. Elas são confortáveis, tecido agradável ao toque.","Boa tarde, muito boa as cuecas e não encolheu não, pena que não escolhi cores variadas tem 6 pretas ,mais estão ótimas, obrigada, até a próxima compra.",+1000,229.89,0.777777777777778,0.0180696342000881,0.3442622950819672,0.3734695269601991,463,25,3,1000.0,0.0422919508867667,0.176443838108231
247,Short Jeans Feminino Com Cinto Fivela Country Cintura Alta,4.2,5.0,10.0,maria do carmo denim,jeans,Feminino,primavera/verão,"Amei, serviu direitinho.","Maravilhoso , já conheço a marca mariadocarmodenim. Então a satisfação é garantida.",Amei.,+50,80.36,0.7037037037037038,0.000440722785368,0.0819672131147541,0.1184816343235224,488,75,7,50.0,0.003638017280582,0.0300136425648021
273,Kit 3 Calça Jeans Feminina Levanta Bumbum Atacado,3.9,41.0,10.0,stillger,jeans,Feminino,outono/inverno,"Maravilhosas, ficou muita lindas todas.","As calças em sim são bonitas, material bom pelo preço, apenas uma delas que veio toda suja.
Se não fosse isso seriam perfeitas.",Pelo preço vale a pena. Quem for comprar compre um número maior.,+100,175.59,0.5925925925925927,0.00440722785368,0.0819672131147541,0.2808737764741993,736,75,3,100.0,0.0327421555252387,0.0300136425648021
282,Calça Masculina Esportiva Slim Jogger Zíper Na Barra,4.6,7.0,10.0,tactel slim calça ziper,poliéster,Masculino,outono/inverno,Pelo preço achei razoável! mas poderia melhorar no acabamento.,Top top.,"Eu particularmente gostei tecido leve confortável, tanto para o dia a dia como para os treinos.",+50,59.91,0.8518518518518517,0.000661084178052,0.0819672131147541,0.0836090174277821,748,122,3,50.0,0.001819008640291,0.1173260572987721
288,Kit 5 Shorts Calção Futebol Academia Treino Crossfit Corrida,4.4,60.0,19.0,mr fit,poliéster,Masculino,não definido,"Comprei para malhar, mas dei outro fim pra eles. Vou usar dentro de casa e para dormir 🤣🤣🤣🤣 muito confortável nem parece que estou vestido.",Ótimo.,Ótimo produto. Indico a tds do ml.,+100,166.89,0.777777777777778,0.006500661084178,0.2295081967213114,0.2660379932471607,539,122,1,100.0,0.0004547521600727,0.1173260572987721
304,Bermuda Esportiva Compressão Anti Assadura Térmica Lupo,4.9,181.0,25.0,lupo,microfibra,Masculino,primavera/verão,Lupo não tem erro.,"Comprei para meu marido experimentar,e ele gostou muito.",Muito bom o produto uso todos os dias.,+1000,99.9,0.9629629629629632,0.0198325253415601,0.3278688524590164,0.1518024623989632,463,101,7,1000.0,0.0422919508867667,0.0300136425648021
309,Calça Plus Size Jeans Feminina Wide Leg Levanta Bumbum,4.7,27.0,6.0,stillger jeans,algodão,Feminino,outono/inverno,"Ficou pequeno, estou acostumada a comprar esse número, mas dessa vez ficou pequeno.","A calça é curta, em relação ao comprometimento dela.","Amei fiquei perfeita, tudo certinho, recomento super❤️☺️.",+100,68.76,0.888888888888889,0.002864698104892,0.0163934426229508,0.0987005900208042,738,25,3,100.0,0.0154615734424738,0.176443838108231
312,2 Shorts Iguais Casal Praia 5 Estampas Roupa Combinando,5.0,6.0,8.0,maya,tactel,Sem gênero,primavera/verão,"Amei, nota 10.",Muito bonito! malha otima! adorei! com certeza comprarei mais vezes.,Produto de excelente qualidade.,+50,139.79,1.0,0.00055090348171,0.0491803278688524,0.2198253811261553,500,155,7,50.0,0.0009095043201455,0.0045475216007276
316,Short Saia Rodado Fitness Feminino Roupas Para Academia,4.6,20.0,21.0,própria,poliéster,Feminino,primavera/verão,"Amei veio perfeito.
Material ótimo.",Muito bom. Produto de boa qualidade. Adorei.,"Perfeito amei, o tamanho ideal não é curta,amei.",+100,38.73,0.8518518518518517,0.002093433230498,0.2622950819672131,0.0474915589509225,633,122,7,100.0,0.0100045475216007,0.1173260572987721
320,4 Short Bermuda Masculina Esporte Dry Fit Academia Plus,5.0,6.0,10.0,daze modas,poliéster,Masculino,primavera/verão,"Tecido muito bom e leve pra treinar ou ficar em casa, mas por ser um tecido mt fino recomendo sungas pretas ou da mesma coloração! atenção pra lavagem colocando sempre numa bolsa própria para máquina ou numa fronha pra evitar pelos ou rasgos no tecido.","A bermuda é um pouquinho transparente. Mas amei, ainda não lavei para saber se desbota ou encolhe. Mas o tecido é muito confortável.",Top.,+5,149.91,1.0,0.00055090348171,0.0819672131147541,0.237082637017837,216,122,7,5.0,0.0040927694406548,0.1173260572987721
324,Short Saia Jeans Plus Size Feminino Cintura Alta Com Lycra,4.9,77.0,11.0,stillger jeans,algodão,Feminino,primavera/verão,Perfeito demais!!!.,"Ele é lindo igual da foto,só tem um problema as medidas dele é bem pequena eu uso 48 e pelas medidas da tabela pedi o 52 e ficou perfeito.","Minhas expectativas foram preenchidas, amei. Seguir a dica de pegar um número maior do aue eu visto, fiquei com receio de ficar grande um saco, maia ficou maravilhoso, material ótimo 😍, igual a foto, veste muito bem,.",+100,72.88,0.9629629629629632,0.008373732921992,0.0983606557377049,0.1057262712731489,738,25,7,100.0,0.0154615734424738,0.176443838108231
332,Bermuda Slim Curves Leve Compressão Dilady 105203,4.9,7.0,38.0,dilady,poliamida,Feminino,não definido,"É super confortável para usar por baixo das roupas. A cintura ficou um pouco folgada, mas nada que incomode pois nas pernas ficaram ótimas.",Ótimo o produto.,"Gostei muito, veste muito bem é super confortável e de ótima qualidade.",+100,68.71,0.9629629629629632,0.000661084178052,0.5409836065573771,0.0986153268988097,231,116,1,100.0,0.0013642564802182,0.0195543428831286
341,Kit 3 Bermuda Short Masculino Dry Fit Treino Plus Size,4.5,27.0,10.0,daze modas,poliéster,Masculino,primavera/verão,Ótimo 👍 perfeito.,Perfeitas.,Descosturou a cintura antes mesmo da primeira lavagem.,+100,129.91,0.8148148148148148,0.002864698104892,0.0819672131147541,0.202977388220047,216,122,7,100.0,0.0040927694406548,0.1173260572987721
362,Calça Branca Jeans Feminina Skinny Cintura Alta Com Lycra,4.6,308.0,13.0,stillger jeans,algodão,Feminino,outono/inverno,"Gostei, vestir bem.","Visto 42, vi as medidas e pedi 44, ainda bem, ficou certinha! forma pequena, peçam um número maior.","Tecido bom o caimento ficou perfeito parece sobre encomenda quanto no tamanho na largura, tenho 1,62 peso 62 comprei tam. 42 ficou certinho se tiver outras cores comprarei novamente, ainda não lavei para opinar sobre desbotar ou encolher.",+1000,64.54,0.8518518518518517,0.0338254737769942,0.1311475409836065,0.0915043825244705,738,25,3,1000.0,0.0154615734424738,0.176443838108231
